Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
61,54,6,5,56,48,13,Train/13/00013_00019_00013.png
42,45,5,6,37,40,7,Train/7/00007_00009_00025.png
53,50,6,6,48,45,25,Train/25/00025_00015_00013.png
58,60,5,5,52,54,1,Train/1/00001_00013_00019.png
69,70,7,7,63,64,35,Train/35/00035_00017_00021.png
29,29,5,5,24,24,4,Train/4/00004_00020_00005.png
29,32,5,5,24,27,17,Train/17/00017_00014_00002.png
54,57,5,6,49,52,12,Train/12/00012_00035_00024.png
47,47,6,6,42,42,42,Test/07454.png
100,85,9,7,92,78,11,Test/02357.png
48,50,5,6,43,45,41,Train/41/00041_00004_00023.png
42,43,6,6,37,37,14,Train/14/00014_00006_00012.png
44,40,6,6,39,35,22,Train/22/00022_00003_00007.png
33,70,6,6,28,64,15,Train/15/00015_00001_00011.png
29,29,6,5,24,24,38,Train/38/00038_00045_00002.png
28,27,6,6,23,22,9,Test/03794.png
41,39,5,6,36,34,18,Train/18/00018_00011_00014.png
122,120,10,11,111,109,33,Train/33/00033_00002_00028.png
79,79,7,7,72,72,16,Test/10164.png
44,43,6,5,39,38,9,Test/02723.png
31,32,6,6,26,27,10,Test/11514.png
26,28,5,6,21,23,38,Train/38/00038_00041_00000.png
69,75,6,7,62,68,37,Train/37/00037_00006_00022.png
39,39,6,6,34,34,5,Train/5/00005_00017_00009.png
45,47,5,6,40,42,17,Train/17/00017_00025_00021.png
39,43,5,5,34,38,0,Test/02160.png
31,30,6,5,26,25,10,Train/10/00010_00015_00005.png
47,46,6,5,42,41,10,Train/10/00010_00020_00024.png
32,34,5,5,27,28,1,Train/1/00001_00015_00010.png
33,32,6,5,28,27,3,Train/3/00003_00042_00008.png
33,33,5,5,28,28,8,Test/11361.png
39,39,6,6,34,34,1,Train/1/00001_00062_00012.png
39,37,5,5,34,32,29,Train/29/00029_00008_00002.png
33,33,6,6,28,28,7,Test/05385.png
55,55,6,5,50,50,2,Test/06880.png
59,60,5,5,54,55,38,Train/38/00038_00000_00023.png
52,55,5,6,46,49,12,Train/12/00012_00011_00014.png
32,33,5,5,27,28,17,Train/17/00017_00031_00008.png
32,32,5,5,27,27,4,Train/4/00004_00060_00004.png
43,42,6,5,38,37,35,Train/35/00035_00008_00004.png
42,42,5,6,37,37,2,Train/2/00002_00010_00017.png
68,68,6,6,62,61,33,Test/07938.png
41,38,6,5,36,33,29,Test/08841.png
51,51,6,6,46,46,12,Train/12/00012_00019_00018.png
31,31,5,6,25,26,4,Train/4/00004_00048_00004.png
40,39,6,5,35,34,1,Train/1/00001_00047_00009.png
31,29,6,5,26,24,38,Train/38/00038_00039_00005.png
86,81,7,7,79,74,2,Train/2/00002_00012_00021.png
83,83,8,8,76,76,16,Test/07921.png
36,35,6,5,31,30,20,Train/20/00020_00004_00011.png
38,36,6,6,33,30,10,Test/06915.png
61,62,5,6,56,57,10,Train/10/00010_00018_00023.png
37,38,6,6,32,33,12,Test/05419.png
56,62,6,5,51,57,13,Train/13/00013_00035_00012.png
58,57,5,6,53,52,12,Train/12/00012_00023_00023.png
55,55,6,6,50,50,41,Test/10892.png
46,47,5,5,41,42,7,Train/7/00007_00041_00021.png
64,56,5,5,59,51,30,Train/30/00030_00008_00024.png
34,35,5,6,29,30,13,Train/13/00013_00064_00021.png
31,29,5,6,26,24,8,Train/8/00008_00028_00007.png
56,61,5,5,50,55,17,Train/17/00017_00009_00027.png
98,97,9,8,90,89,28,Test/11233.png
33,32,6,5,28,27,36,Train/36/00036_00006_00004.png
47,45,5,5,42,40,10,Train/10/00010_00057_00017.png
31,30,6,5,26,25,6,Test/07713.png
27,28,5,5,22,23,3,Train/3/00003_00039_00002.png
48,49,6,6,43,44,2,Train/2/00002_00006_00022.png
31,29,6,6,25,23,28,Test/11595.png
35,34,5,6,30,29,2,Train/2/00002_00048_00016.png
111,110,10,10,102,101,1,Train/1/00001_00066_00027.png
38,38,6,6,33,33,10,Test/12568.png
49,46,5,5,43,41,4,Train/4/00004_00051_00019.png
38,39,5,6,33,34,3,Test/10066.png
32,34,5,6,27,29,38,Train/38/00038_00035_00010.png
51,47,6,5,46,42,8,Test/01010.png
28,29,6,6,22,24,5,Train/5/00005_00039_00003.png
80,81,7,8,73,74,5,Test/12005.png
70,72,7,7,64,66,14,Train/14/00014_00003_00017.png
56,53,6,5,51,48,31,Train/31/00031_00020_00021.png
42,42,5,6,37,36,21,Train/21/00021_00000_00008.png
38,38,5,5,33,33,10,Train/10/00010_00019_00010.png
44,44,6,6,39,39,8,Train/8/00008_00008_00019.png
91,92,8,9,83,84,18,Train/18/00018_00032_00023.png
28,28,5,6,23,23,10,Train/10/00010_00020_00000.png
49,49,6,6,44,44,14,Train/14/00014_00012_00017.png
81,73,8,6,74,67,31,Train/31/00031_00024_00029.png
62,58,5,5,56,53,20,Test/01572.png
40,41,5,6,35,36,12,Test/06112.png
44,44,6,6,39,39,4,Train/4/00004_00038_00017.png
32,32,5,5,27,27,3,Test/01777.png
38,40,5,5,33,35,12,Train/12/00012_00048_00001.png
31,32,5,5,26,26,10,Train/10/00010_00049_00005.png
56,56,6,6,51,51,14,Train/14/00014_00000_00008.png
27,31,5,6,22,26,15,Train/15/00015_00014_00000.png
40,40,6,6,35,35,35,Train/35/00035_00022_00009.png
107,132,9,11,98,121,38,Train/38/00038_00040_00029.png
43,48,5,5,38,42,13,Train/13/00013_00058_00024.png
51,50,5,5,46,45,8,Test/00518.png
53,53,5,5,48,48,4,Train/4/00004_00029_00021.png
36,38,5,6,31,33,4,Test/06649.png
42,41,6,5,36,36,35,Train/35/00035_00009_00015.png
33,32,6,6,28,27,4,Test/10338.png
39,35,6,5,34,30,31,Test/10450.png
39,41,5,6,34,36,3,Test/02538.png
41,43,5,5,35,38,4,Train/4/00004_00018_00007.png
35,34,5,6,30,29,30,Train/30/00030_00005_00006.png
43,43,5,5,38,38,10,Train/10/00010_00045_00011.png
56,54,5,5,51,49,28,Test/08616.png
33,34,6,6,28,29,4,Train/4/00004_00013_00011.png
30,29,5,5,25,24,12,Test/03974.png
43,41,5,6,38,36,18,Test/08926.png
35,35,5,5,30,30,2,Train/2/00002_00027_00014.png
47,51,6,6,42,46,39,Train/39/00039_00009_00022.png
35,32,6,5,30,27,11,Train/11/00011_00017_00009.png
51,47,6,5,45,42,10,Train/10/00010_00035_00021.png
37,37,6,5,32,32,5,Train/5/00005_00048_00008.png
53,52,5,5,48,47,40,Train/40/00040_00005_00003.png
52,48,5,5,47,43,25,Train/25/00025_00032_00024.png
45,42,5,6,39,37,13,Train/13/00013_00014_00002.png
56,50,5,5,51,45,31,Train/31/00031_00004_00020.png
47,53,6,6,42,47,34,Train/34/00034_00005_00023.png
55,57,5,5,50,52,10,Train/10/00010_00045_00023.png
28,28,6,6,23,23,1,Train/1/00001_00037_00006.png
34,30,6,5,28,25,5,Train/5/00005_00037_00013.png
164,148,14,13,150,136,31,Train/31/00031_00017_00029.png
56,61,6,6,51,56,33,Test/10341.png
61,58,6,6,55,53,37,Test/11662.png
33,32,6,5,28,27,10,Train/10/00010_00033_00010.png
48,49,6,5,43,44,16,Train/16/00016_00005_00028.png
34,39,5,5,29,34,33,Test/12524.png
35,37,5,6,30,32,1,Test/08908.png
56,58,6,5,51,53,8,Train/8/00008_00018_00025.png
51,51,6,5,46,46,2,Train/2/00002_00060_00003.png
28,27,6,6,22,22,9,Train/9/00009_00034_00002.png
64,64,5,5,59,59,10,Train/10/00010_00006_00029.png
42,43,5,6,37,38,8,Train/8/00008_00023_00018.png
52,50,5,6,47,45,28,Train/28/00028_00003_00017.png
33,33,6,5,28,28,38,Test/08500.png
51,50,5,6,46,45,11,Test/03841.png
37,37,5,5,32,32,2,Train/2/00002_00068_00015.png
34,34,6,5,29,29,8,Test/06963.png
32,32,5,5,27,27,5,Test/07121.png
29,28,6,5,24,23,4,Train/4/00004_00040_00004.png
35,35,5,5,30,30,2,Train/2/00002_00034_00011.png
40,41,5,6,35,36,1,Train/1/00001_00046_00001.png
27,28,5,6,22,23,0,Train/0/00000_00002_00002.png
42,41,6,6,36,36,15,Test/06132.png
34,34,6,6,28,28,5,Train/5/00005_00007_00008.png
81,84,8,8,74,77,10,Train/10/00010_00013_00026.png
29,30,5,5,24,24,2,Train/2/00002_00025_00007.png
61,57,5,6,56,52,10,Test/09919.png
98,92,9,9,90,84,13,Test/08857.png
39,40,6,6,34,35,35,Train/35/00035_00018_00015.png
41,38,6,6,35,33,33,Test/12380.png
129,132,12,11,118,121,12,Train/12/00012_00034_00029.png
29,29,5,5,24,24,10,Train/10/00010_00006_00000.png
35,35,6,6,30,30,10,Train/10/00010_00053_00002.png
99,93,8,8,91,85,13,Train/13/00013_00051_00027.png
41,42,5,5,35,36,7,Train/7/00007_00027_00019.png
27,28,5,6,22,23,4,Train/4/00004_00046_00000.png
37,36,6,6,32,31,2,Train/2/00002_00043_00016.png
39,38,6,5,34,33,29,Train/29/00029_00004_00001.png
59,57,6,6,53,52,35,Train/35/00035_00008_00015.png
32,31,6,5,27,26,11,Train/11/00011_00042_00002.png
35,42,5,5,30,37,12,Train/12/00012_00033_00000.png
48,50,5,6,43,45,38,Train/38/00038_00051_00018.png
58,57,6,5,53,52,1,Train/1/00001_00069_00021.png
35,36,5,6,30,31,8,Train/8/00008_00024_00007.png
72,65,7,6,66,60,28,Test/10142.png
36,36,6,6,31,31,10,Train/10/00010_00014_00009.png
31,32,5,6,26,27,9,Train/9/00009_00007_00008.png
34,34,6,6,29,28,5,Train/5/00005_00027_00012.png
40,41,5,6,35,36,8,Train/8/00008_00041_00017.png
43,41,5,5,38,36,12,Train/12/00012_00058_00007.png
36,37,5,5,30,32,35,Test/10311.png
37,40,5,5,32,35,9,Train/9/00009_00024_00013.png
37,38,6,6,32,33,10,Train/10/00010_00023_00005.png
35,36,5,5,30,31,31,Train/31/00031_00009_00001.png
100,116,8,11,92,106,17,Train/17/00017_00027_00029.png
26,27,5,6,21,22,9,Train/9/00009_00004_00001.png
128,112,11,10,117,103,13,Train/13/00013_00070_00022.png
35,33,5,5,30,28,13,Train/13/00013_00060_00000.png
29,29,6,6,24,24,2,Train/2/00002_00021_00003.png
59,61,5,6,54,56,1,Train/1/00001_00020_00015.png
54,56,5,6,48,50,1,Train/1/00001_00003_00020.png
33,33,6,6,28,28,10,Test/07573.png
82,80,8,7,75,73,10,Train/10/00010_00052_00028.png
27,28,5,6,22,23,10,Test/11412.png
40,37,6,5,34,32,18,Train/18/00018_00030_00013.png
44,43,6,5,39,38,38,Train/38/00038_00031_00010.png
88,92,7,9,81,84,36,Train/36/00036_00011_00027.png
76,76,7,6,70,70,35,Train/35/00035_00001_00029.png
43,47,5,5,38,42,24,Train/24/00024_00008_00012.png
61,59,6,6,56,54,11,Train/11/00011_00019_00029.png
55,51,6,5,50,46,23,Test/09421.png
35,35,6,6,30,30,12,Train/12/00012_00038_00003.png
31,29,6,5,26,24,3,Test/12463.png
33,33,6,6,28,28,35,Test/10134.png
55,53,6,6,50,48,11,Test/02973.png
52,49,5,6,47,43,22,Train/22/00022_00000_00015.png
45,45,6,6,39,39,2,Test/04455.png
35,35,5,5,30,30,5,Train/5/00005_00002_00016.png
51,48,6,6,46,43,26,Test/10862.png
41,41,6,6,36,36,12,Train/12/00012_00041_00019.png
39,36,6,5,34,31,33,Test/10037.png
48,49,5,6,43,44,8,Test/01605.png
36,37,6,6,31,31,33,Train/33/00033_00010_00015.png
69,73,6,7,63,67,8,Train/8/00008_00014_00026.png
33,33,5,5,28,28,7,Train/7/00007_00004_00005.png
31,30,6,5,26,24,38,Test/06808.png
86,80,8,7,79,72,11,Train/11/00011_00029_00020.png
60,62,5,6,55,57,1,Train/1/00001_00073_00020.png
40,40,6,5,35,35,38,Train/38/00038_00045_00025.png
36,38,5,6,31,33,3,Train/3/00003_00033_00014.png
41,42,6,6,36,37,2,Train/2/00002_00036_00014.png
59,58,6,5,54,53,38,Train/38/00038_00017_00026.png
31,31,6,5,26,25,39,Train/39/00039_00006_00008.png
49,52,5,6,44,46,1,Train/1/00001_00029_00016.png
72,71,7,6,66,65,34,Train/34/00034_00002_00026.png
32,32,6,5,27,27,17,Test/02825.png
31,31,5,5,26,26,10,Train/10/00010_00004_00010.png
36,36,5,5,31,30,4,Train/4/00004_00064_00015.png
34,34,6,6,29,29,10,Train/10/00010_00014_00005.png
34,34,6,5,29,29,8,Train/8/00008_00032_00010.png
38,34,6,5,32,29,25,Train/25/00025_00004_00001.png
54,58,5,6,49,53,12,Test/08306.png
94,87,8,7,86,80,26,Train/26/00026_00006_00028.png
32,32,6,6,27,27,12,Test/07702.png
36,36,6,5,31,31,8,Train/8/00008_00033_00017.png
37,40,5,6,32,34,2,Train/2/00002_00041_00020.png
44,42,6,6,39,37,25,Train/25/00025_00049_00005.png
52,50,5,5,47,44,20,Test/03598.png
34,31,6,6,28,26,8,Train/8/00008_00022_00007.png
45,42,5,6,40,37,25,Train/25/00025_00020_00017.png
37,38,6,5,32,33,4,Train/4/00004_00058_00015.png
65,65,6,6,60,60,12,Train/12/00012_00034_00011.png
53,55,6,5,48,50,8,Train/8/00008_00031_00022.png
58,53,5,5,53,48,13,Train/13/00013_00017_00013.png
87,82,7,8,80,75,13,Train/13/00013_00017_00025.png
30,30,5,5,25,25,38,Train/38/00038_00029_00001.png
41,43,5,6,36,38,9,Train/9/00009_00041_00024.png
43,39,6,5,38,34,18,Test/07779.png
28,28,6,6,23,23,9,Train/9/00009_00008_00002.png
41,38,6,5,36,33,29,Train/29/00029_00002_00005.png
62,63,6,6,57,58,2,Train/2/00002_00040_00029.png
145,136,12,12,133,125,23,Train/23/00023_00001_00023.png
64,60,5,5,59,55,31,Train/31/00031_00010_00026.png
38,38,6,6,32,32,1,Train/1/00001_00005_00011.png
73,75,6,6,67,69,9,Test/05677.png
38,39,5,5,33,34,4,Train/4/00004_00019_00009.png
69,71,6,7,63,65,9,Train/9/00009_00028_00021.png
38,41,5,6,33,36,7,Train/7/00007_00047_00022.png
36,37,5,5,31,31,3,Train/3/00003_00017_00003.png
55,55,5,5,50,50,15,Test/02629.png
33,38,6,6,28,33,25,Test/08750.png
28,30,6,6,23,25,9,Train/9/00009_00030_00001.png
120,119,11,10,110,109,12,Train/12/00012_00011_00027.png
30,30,5,5,25,25,2,Train/2/00002_00025_00009.png
34,36,5,6,29,31,17,Train/17/00017_00017_00001.png
31,30,6,5,26,25,7,Test/11618.png
58,50,6,5,53,45,28,Train/28/00028_00007_00000.png
99,110,8,10,91,101,38,Test/04710.png
39,41,5,6,34,35,2,Test/09341.png
86,88,7,8,79,80,1,Train/1/00001_00026_00022.png
82,105,8,10,75,96,38,Train/38/00038_00001_00027.png
44,45,5,6,39,40,14,Train/14/00014_00012_00007.png
74,65,6,6,68,60,12,Train/12/00012_00058_00022.png
29,30,6,5,24,25,5,Train/5/00005_00033_00006.png
94,97,8,9,86,89,14,Train/14/00014_00004_00023.png
36,35,5,5,31,30,15,Test/11641.png
47,48,5,5,41,43,6,Train/6/00006_00009_00026.png
35,37,5,5,30,32,3,Train/3/00003_00031_00014.png
32,34,6,6,27,29,3,Train/3/00003_00022_00009.png
43,45,5,6,38,40,12,Test/12594.png
106,106,10,9,97,97,4,Train/4/00004_00005_00025.png
26,26,5,5,21,21,17,Train/17/00017_00010_00003.png
32,33,6,6,26,27,5,Train/5/00005_00039_00010.png
40,40,5,5,35,35,20,Train/20/00020_00008_00018.png
54,55,5,5,48,49,3,Train/3/00003_00004_00024.png
29,28,5,5,24,23,36,Test/00229.png
58,62,5,5,53,56,38,Train/38/00038_00007_00022.png
28,29,6,6,23,24,17,Train/17/00017_00007_00001.png
81,71,8,7,74,65,18,Train/18/00018_00007_00015.png
45,44,6,5,39,38,1,Train/1/00001_00013_00003.png
82,82,7,7,75,75,2,Train/2/00002_00034_00027.png
35,35,5,6,30,30,2,Train/2/00002_00036_00010.png
46,46,5,6,41,41,9,Train/9/00009_00000_00019.png
28,27,6,5,23,22,4,Test/02025.png
59,52,5,5,53,46,13,Test/09684.png
43,44,5,6,38,39,14,Train/14/00014_00015_00011.png
64,58,6,6,59,53,25,Train/25/00025_00004_00025.png
32,29,6,6,26,24,22,Test/12009.png
51,59,5,5,45,54,1,Train/1/00001_00006_00012.png
81,73,7,7,74,67,26,Train/26/00026_00009_00026.png
48,48,6,6,43,43,2,Test/06741.png
27,28,5,5,21,22,8,Train/8/00008_00026_00004.png
46,46,5,5,41,41,1,Test/03877.png
46,43,5,6,40,37,13,Train/13/00013_00061_00002.png
69,71,7,7,63,65,7,Train/7/00007_00011_00026.png
30,29,6,6,24,24,5,Test/12348.png
37,37,6,6,32,32,10,Train/10/00010_00056_00014.png
30,29,6,6,24,23,1,Train/1/00001_00024_00015.png
33,36,6,6,28,31,38,Train/38/00038_00030_00011.png
118,107,11,9,108,98,11,Train/11/00011_00022_00024.png
40,41,5,6,35,36,38,Train/38/00038_00059_00008.png
36,36,5,6,31,31,5,Train/5/00005_00020_00020.png
32,32,6,5,27,27,6,Train/6/00006_00000_00003.png
30,28,6,5,25,23,14,Train/14/00014_00024_00005.png
40,40,6,6,35,34,8,Test/03266.png
40,39,5,6,35,34,13,Train/13/00013_00027_00027.png
63,60,5,6,58,55,23,Test/11736.png
43,40,6,6,37,35,9,Train/9/00009_00043_00017.png
33,31,6,5,27,25,26,Test/03290.png
62,58,5,6,57,53,2,Train/2/00002_00032_00027.png
43,45,6,5,38,40,8,Train/8/00008_00038_00025.png
44,48,6,5,39,43,5,Test/09651.png
46,45,5,5,41,40,9,Train/9/00009_00000_00016.png
55,57,5,5,49,51,3,Train/3/00003_00030_00022.png
40,38,6,5,34,32,13,Train/13/00013_00002_00004.png
35,36,5,5,29,30,10,Train/10/00010_00042_00005.png
44,45,5,5,39,40,38,Train/38/00038_00024_00016.png
60,60,6,5,55,55,14,Test/08607.png
37,37,6,6,32,32,4,Train/4/00004_00024_00006.png
48,49,6,5,43,44,40,Test/03103.png
41,41,5,5,35,35,5,Train/5/00005_00019_00015.png
40,41,5,6,35,36,4,Train/4/00004_00038_00014.png
48,47,6,5,43,42,38,Train/38/00038_00029_00019.png
53,48,6,6,47,43,18,Train/18/00018_00039_00013.png
33,33,5,5,28,28,33,Train/33/00033_00004_00007.png
33,33,5,5,28,28,12,Train/12/00012_00012_00002.png
30,31,5,6,25,26,17,Train/17/00017_00027_00006.png
45,46,6,6,40,40,10,Train/10/00010_00063_00022.png
42,41,5,6,37,36,12,Test/12625.png
81,72,8,6,74,66,23,Train/23/00023_00008_00020.png
42,40,5,5,37,35,19,Test/12345.png
50,49,6,5,45,44,40,Train/40/00040_00002_00017.png
103,104,9,10,94,95,28,Test/03410.png
54,49,6,5,48,44,25,Test/10604.png
34,38,6,6,29,32,38,Test/09173.png
44,44,5,5,39,39,38,Test/11519.png
31,30,6,5,26,25,5,Train/5/00005_00055_00001.png
53,53,6,6,48,48,7,Test/09338.png
71,72,7,7,65,66,2,Train/2/00002_00065_00017.png
43,39,6,6,37,33,26,Test/01327.png
39,40,5,6,33,34,2,Test/04447.png
29,26,5,5,23,20,27,Test/09547.png
42,41,6,5,37,36,4,Train/4/00004_00038_00016.png
87,91,8,8,80,83,10,Train/10/00010_00053_00024.png
95,87,8,8,87,80,31,Train/31/00031_00019_00029.png
46,46,5,5,41,41,38,Train/38/00038_00061_00024.png
37,41,6,6,31,35,17,Train/17/00017_00009_00013.png
36,36,6,6,31,31,35,Train/35/00035_00039_00009.png
37,38,5,5,32,33,4,Train/4/00004_00034_00015.png
41,39,6,5,36,33,22,Train/22/00022_00004_00016.png
35,32,5,5,29,26,26,Train/26/00026_00010_00007.png
87,82,8,7,80,75,11,Test/07950.png
62,56,5,5,56,50,25,Test/12503.png
99,95,8,9,91,87,40,Test/02159.png
64,74,6,6,59,68,14,Train/14/00014_00010_00008.png
29,29,6,6,24,24,42,Test/10583.png
99,88,9,7,91,81,25,Train/25/00025_00024_00024.png
49,46,6,5,44,41,13,Train/13/00013_00028_00009.png
56,58,5,6,51,52,16,Test/07128.png
32,32,6,6,27,27,7,Train/7/00007_00033_00006.png
41,41,6,6,36,36,1,Train/1/00001_00071_00006.png
59,60,6,6,54,55,11,Train/11/00011_00035_00011.png
37,37,6,6,32,32,8,Test/03453.png
46,46,5,5,41,41,33,Train/33/00033_00013_00009.png
42,41,5,5,37,36,32,Test/11308.png
46,49,5,5,41,44,1,Test/02862.png
40,44,5,6,35,38,10,Test/06585.png
34,34,5,6,29,29,8,Train/8/00008_00016_00008.png
39,40,5,6,34,35,9,Train/9/00009_00011_00010.png
27,27,6,6,22,22,2,Train/2/00002_00002_00002.png
34,36,5,6,29,30,29,Train/29/00029_00007_00003.png
53,53,6,6,48,48,10,Train/10/00010_00015_00020.png
58,53,5,6,52,48,11,Test/08973.png
39,37,5,6,34,32,26,Train/26/00026_00008_00010.png
35,35,6,6,30,30,5,Train/5/00005_00021_00009.png
68,64,6,5,62,59,13,Train/13/00013_00001_00022.png
33,32,5,5,28,26,10,Train/10/00010_00002_00006.png
59,56,5,6,54,50,11,Train/11/00011_00009_00016.png
49,48,6,6,44,43,8,Test/07447.png
32,31,6,6,27,26,11,Train/11/00011_00040_00000.png
28,27,6,5,23,22,32,Train/32/00032_00000_00002.png
41,41,6,6,36,36,12,Train/12/00012_00036_00006.png
32,31,5,5,26,26,7,Test/02106.png
62,64,6,5,57,59,7,Test/12553.png
35,33,6,5,30,28,10,Train/10/00010_00051_00001.png
43,46,5,6,38,41,3,Test/04135.png
130,127,11,11,119,116,2,Test/03110.png
38,38,6,6,33,33,18,Train/18/00018_00014_00003.png
57,53,6,5,52,47,10,Train/10/00010_00034_00023.png
112,111,9,9,103,102,16,Train/16/00016_00004_00029.png
47,50,5,5,42,45,2,Train/2/00002_00013_00027.png
34,33,6,5,29,28,12,Train/12/00012_00016_00011.png
50,52,5,6,45,47,2,Train/2/00002_00015_00001.png
35,35,6,5,30,30,3,Train/3/00003_00021_00010.png
38,35,6,5,33,30,13,Train/13/00013_00007_00001.png
42,41,6,6,37,36,34,Test/11714.png
60,59,5,6,55,53,1,Test/12080.png
35,35,5,5,30,30,2,Train/2/00002_00055_00011.png
39,39,5,6,34,34,13,Train/13/00013_00036_00004.png
35,35,6,5,30,30,38,Train/38/00038_00005_00010.png
58,59,6,6,53,54,9,Train/9/00009_00030_00026.png
69,57,7,5,63,52,13,Train/13/00013_00043_00023.png
30,31,5,6,25,26,1,Test/09149.png
161,143,14,12,147,131,27,Test/10367.png
43,40,6,5,38,35,5,Test/10180.png
46,48,6,6,41,43,1,Train/1/00001_00061_00019.png
44,41,5,5,39,36,18,Train/18/00018_00011_00016.png
34,35,5,6,29,30,7,Test/02022.png
40,36,6,6,35,31,31,Train/31/00031_00010_00016.png
40,41,5,6,35,36,31,Train/31/00031_00022_00018.png
45,45,6,5,40,40,35,Train/35/00035_00027_00027.png
32,30,6,5,26,25,35,Train/35/00035_00018_00005.png
51,50,5,5,46,45,5,Train/5/00005_00056_00020.png
118,105,11,9,108,96,18,Train/18/00018_00005_00019.png
74,74,6,7,68,68,26,Train/26/00026_00013_00029.png
69,68,6,7,63,62,37,Train/37/00037_00002_00019.png
79,70,7,7,72,64,18,Train/18/00018_00004_00007.png
67,56,6,5,61,50,10,Test/01567.png
50,47,6,6,45,42,18,Train/18/00018_00018_00006.png
34,36,5,6,29,31,35,Train/35/00035_00003_00018.png
37,40,6,6,32,35,40,Train/40/00040_00010_00008.png
26,27,6,5,21,22,38,Train/38/00038_00008_00000.png
49,47,6,5,44,41,11,Test/10227.png
92,92,8,8,84,84,2,Train/2/00002_00068_00027.png
46,46,6,6,41,41,35,Train/35/00035_00025_00017.png
43,42,6,5,38,37,15,Train/15/00015_00009_00009.png
33,34,5,6,28,29,10,Test/07816.png
39,38,6,5,34,33,30,Train/30/00030_00006_00016.png
38,34,6,6,33,29,11,Train/11/00011_00019_00013.png
46,49,5,6,41,44,3,Train/3/00003_00002_00020.png
56,59,5,6,51,54,2,Train/2/00002_00015_00008.png
44,46,6,6,39,41,8,Train/8/00008_00034_00013.png
54,54,6,5,49,49,2,Test/02593.png
31,31,5,5,25,26,1,Train/1/00001_00058_00004.png
63,69,6,6,58,62,4,Train/4/00004_00018_00024.png
112,119,10,11,103,109,21,Test/11866.png
67,60,6,5,61,55,13,Train/13/00013_00025_00022.png
34,35,5,6,29,30,38,Train/38/00038_00062_00013.png
60,57,6,5,55,52,1,Train/1/00001_00054_00019.png
55,55,6,6,50,50,41,Test/00611.png
70,64,6,5,64,58,29,Test/00597.png
55,49,6,5,49,44,13,Test/12274.png
32,36,5,6,26,30,5,Train/5/00005_00060_00014.png
47,43,5,5,42,38,19,Train/19/00019_00006_00013.png
28,29,5,6,23,24,42,Train/42/00042_00002_00000.png
47,51,6,6,42,46,5,Train/5/00005_00055_00025.png
38,38,6,6,33,33,9,Test/08642.png
33,29,6,5,28,24,8,Train/8/00008_00043_00008.png
122,111,10,9,112,102,25,Train/25/00025_00042_00028.png
98,89,8,7,90,81,13,Train/13/00013_00053_00023.png
50,53,5,6,45,48,24,Train/24/00024_00008_00020.png
39,40,6,6,33,35,38,Test/09351.png
30,29,5,5,25,24,5,Train/5/00005_00058_00009.png
84,75,7,6,77,69,11,Train/11/00011_00023_00027.png
58,55,5,5,53,49,18,Test/05130.png
81,86,7,8,74,79,4,Test/07543.png
37,38,5,6,32,33,17,Train/17/00017_00025_00003.png
39,35,6,6,33,29,26,Test/10674.png
61,60,6,5,56,55,8,Train/8/00008_00040_00029.png
46,43,6,6,41,38,24,Train/24/00024_00006_00013.png
143,143,12,12,131,131,13,Train/13/00013_00037_00028.png
29,30,5,6,24,25,36,Train/36/00036_00006_00000.png
58,65,6,6,53,60,6,Test/00483.png
29,30,5,6,24,25,2,Test/04595.png
50,47,6,5,45,42,19,Train/19/00019_00003_00018.png
37,36,6,5,32,31,35,Test/03045.png
32,33,6,6,26,27,9,Test/00502.png
39,34,5,6,34,29,13,Test/09972.png
86,74,7,7,79,68,11,Train/11/00011_00026_00013.png
41,76,6,6,36,70,38,Test/11968.png
27,27,6,6,22,22,20,Train/20/00020_00007_00001.png
39,36,5,6,33,30,22,Train/22/00022_00001_00010.png
82,94,8,8,75,86,38,Test/11975.png
35,36,6,5,29,31,15,Train/15/00015_00013_00006.png
56,59,5,6,51,54,14,Train/14/00014_00025_00024.png
26,28,5,6,21,23,3,Train/3/00003_00030_00002.png
150,137,13,12,137,125,13,Test/04485.png
42,42,5,5,37,37,12,Train/12/00012_00003_00010.png
35,35,6,6,30,30,3,Train/3/00003_00005_00008.png
94,101,9,9,86,93,38,Train/38/00038_00014_00029.png
47,47,6,6,42,42,10,Train/10/00010_00005_00022.png
170,166,15,15,156,152,13,Train/13/00013_00035_00029.png
32,33,5,6,27,28,38,Test/10978.png
31,31,6,5,26,26,3,Train/3/00003_00025_00004.png
82,71,8,6,75,65,11,Train/11/00011_00027_00020.png
39,37,5,5,34,32,27,Train/27/00027_00001_00006.png
32,32,5,5,26,26,2,Train/2/00002_00027_00009.png
34,35,6,6,29,29,14,Test/12013.png
53,52,6,6,48,47,12,Train/12/00012_00069_00004.png
55,58,6,6,49,53,7,Train/7/00007_00002_00016.png
45,44,6,5,40,39,4,Train/4/00004_00063_00021.png
